system,utt_id,speaker_id,age_band,duration,wer,cer,divergence,substitutions,deletions,insertions,hits,ref_words,hyp_words,speaking_rate
mms-1b-all,5348024557537326_chunk_3_enhanced,S4258796500385594,control,15.1360208333,0.45652173913043476,0.17647058823529413,0.28005115089514065,17,4,0,25,46,42,3.0391078676898826
mms-1b-all,5348024557537336_chunk_2_enhanced,S4258796500385594,control,13.5050208333,0.4722222222222222,0.1638418079096045,0.3083804143126177,12,4,1,20,36,33,2.665675265841354
mms-1b-all,5348024557537336_chunk_5_enhanced,S4258796500385594,control,14.5600208333,0.425531914893617,0.16289592760180996,0.26263598729180704,16,2,2,29,47,47,3.2280173591858485
mms-1b-all,5348024557537909_chunk_4_enhanced,S4259857900387544,control,8.5130208333,0.2,0.04918032786885246,0.15081967213114755,6,0,0,24,30,30,3.5240134597874295
mms-1b-all,5348024557537909_chunk_6_enhanced,S4259857900387544,control,5.447,0.11764705882352941,0.056338028169014086,0.061309030654515324,1,1,0,15,17,16,3.1209840279052687
mms-1b-all,5348024557537992_chunk_1_enhanced,S4258911800300494,control,20.8950208333,0.41304347826086957,0.14864864864864866,0.26439482961222094,15,4,0,27,46,42,2.2014814135380365
mms-1b-all,5348024557538330_chunk_1_enhanced,S4258783800315889,control,4.8640208333,0.375,0.2222222222222222,0.1527777777777778,2,1,0,5,8,7,1.6447297974610837
mms-1b-all,5348024557538344_chunk_2_enhanced,S4258783800315889,control,8.9400208333,0.43478260869565216,0.12962962962962962,0.30515297906602257,7,2,1,14,23,22,2.5727009398377527
mms-1b-all,5348024557538390_chunk_2_enhanced,S4259569400342942,control,9.1500208333,0.9166666666666666,0.8085106382978723,0.10815602836879434,6,5,0,1,12,7,1.3114724237925195
mms-1b-all,5348024557538400_chunk_3_enhanced,S4259569400342942,control,12.5590208333,0.35714285714285715,0.096,0.2611428571428571,10,0,0,18,28,28,2.229473170850911
mms-1b-all,5348024557538412_chunk_2_enhanced,S4259569400342942,control,16.1890208333,0.42105263157894735,0.1464968152866242,0.2745558162923232,13,3,0,22,38,35,2.3472698189278947
mms-1b-all,5348024557538415_chunk_2_enhanced,S4259569400342942,control,15.136,0.46153846153846156,0.1592920353982301,0.30224642614023145,9,3,0,14,26,23,1.7177589852008457
mms-1b-all,5348024557538415_chunk_3_enhanced,S4259569400342942,control,14.8480208333,0.1935483870967742,0.08633093525179857,0.10721745184497562,3,3,0,25,31,28,2.087820346431329
mms-1b-all,5348024557538490_chunk_1_enhanced,S4257128200304373,control,5.003,0.0,0.0,0.0,0,0,0,11,11,11,2.198680791525085
mms-1b-all,5348024557538496_chunk_1_enhanced,S4257128200304373,control,12.6890208333,0.2857142857142857,0.14173228346456693,0.14398200224971877,7,1,0,20,28,27,2.206632045754007
mms-1b-all,5348024557538516_chunk_1_enhanced,S4257128200304373,control,8.2580208333,0.6153846153846154,0.4727272727272727,0.1426573426573427,3,5,0,5,13,8,1.5742270772166425
mms-1b-all,5348024557538517_chunk_1_enhanced,S4257128200304373,control,10.2060208333,0.18181818181818182,0.034482758620689655,0.14733542319749215,2,0,0,9,11,11,1.0777951740123262
mms-1b-all,5348024557538525_chunk_3_enhanced,S4257128200304373,control,9.775,0.2962962962962963,0.13675213675213677,0.15954415954415951,5,3,0,19,27,24,2.762148337595908
mms-1b-all,5348024557538532_chunk_1_enhanced,S4257128200304373,control,15.4180208333,0.26666666666666666,0.06190476190476191,0.20476190476190476,9,3,0,33,45,42,2.9186625499174665
mms-1b-all,5348024557538533_chunk_3_enhanced,S4257128200304373,control,7.743,0.19230769230769232,0.05172413793103448,0.14058355437665784,4,1,0,21,26,25,3.3578716259847603
mms-1b-all,5348024557538533_chunk_5_enhanced,S4257128200304373,control,6.4,0.10526315789473684,0.031578947368421054,0.07368421052631578,2,0,0,17,19,19,2.96875
mms-1b-all,5348024557538540_chunk_1_enhanced,S4257128200304373,control,8.0590208333,0.5789473684210527,0.11956521739130435,0.45938215102974833,8,1,2,10,19,20,2.357606512380723
mms-1b-all,5348024557538811_chunk_1_enhanced,S4259671000340700,control,8.142,0.3333333333333333,0.1440677966101695,0.18926553672316382,6,2,1,19,27,26,3.316138540899042
mms-1b-all,5348024557538827_chunk_3_enhanced,S4259671000340700,control,11.6450208333,0.39285714285714285,0.08633093525179857,0.30652620760534427,9,2,0,17,28,26,2.4044611341468314
mms-1b-all,5348024557538835_chunk_1_enhanced,S4259671000340700,control,2.9840208333,0.0,0.0,0.0,0,0,0,6,6,6,2.0107098224795763
mms-1b-all,5348024557538848_chunk_1_enhanced,S4259671000340700,control,11.2550208333,0.48,0.1743119266055046,0.3056880733944954,19,3,2,28,50,49,4.442461790214197
mms-1b-all,5348024557538851_chunk_10_enhanced,S4259671000340700,control,6.5460208333,0.3125,0.12408759124087591,0.18841240875912407,8,2,0,22,32,30,4.888465957397215
mms-1b-all,5348024557538851_chunk_11_enhanced,S4259671000340700,control,5.265,0.5652173913043478,0.24299065420560748,0.3222267370987403,13,0,0,10,23,23,4.368471035137702
mms-1b-all,5348024557538851_chunk_13_enhanced,S4259671000340700,control,1.9970208333,1.0,0.71875,0.28125,5,1,0,0,6,5,3.0044754165559864
mms-1b-all,5348024557538851_chunk_1_enhanced,S4259671000340700,control,6.542,0.3,0.2,0.09999999999999998,4,2,0,14,20,18,3.0571690614490983
mms-1b-all,5348024557538851_chunk_5_enhanced,S4259671000340700,control,5.2810208333,0.45454545454545453,0.25252525252525254,0.202020202020202,9,1,0,12,22,21,4.165861240553497
mms-1b-all,5348024557538853_chunk_7_enhanced,S4259671000340700,control,15.7100208333,0.38461538461538464,0.20600858369098712,0.1786068009243975,16,4,0,32,52,48,3.3099892451942114
mms-1b-all,5348024557538854_chunk_3_enhanced,S4259671000340700,control,6.475,0.5862068965517241,0.22580645161290322,0.36040044493882084,11,6,0,12,29,23,4.478764478764479
mms-1b-all,5348024557538854_chunk_6_enhanced,S4259671000340700,control,9.972,0.44,0.19327731092436976,0.24672268907563025,9,2,0,14,25,23,2.5070196550340955
mms-1b-all,5348024557538855_chunk_18_enhanced,S4259671000340700,control,10.784,0.7368421052631579,0.3333333333333333,0.40350877192982454,23,1,4,14,38,41,3.5237388724035608
mms-1b-all,5348024557538855_chunk_4_enhanced,S4259671000340700,control,9.5700208333,0.4883720930232558,0.22404371584699453,0.26432837717626123,11,10,0,22,43,33,4.493198160068419
mms-1b-all,5348024557538855_chunk_7_enhanced,S4259671000340700,control,10.002,0.3225806451612903,0.2014388489208633,0.12114179624042701,6,3,1,22,31,29,3.099380123975205
mms-1b-all,5348024557538857_chunk_1_enhanced,S4259671000340700,control,12.553,0.38461538461538464,0.1130952380952381,0.27152014652014655,11,4,0,24,39,35,3.106827053294033
mms-1b-all,5348024557538858_chunk_2_enhanced,S4259671000340700,control,10.5170208333,0.30434782608695654,0.1073170731707317,0.19703075291622485,13,1,0,32,46,45,4.3738622114687065
mms-1b-all,5348024557538858_chunk_9_enhanced,S4259671000340700,control,7.7290208333,0.5483870967741935,0.2204724409448819,0.3279146558293116,13,4,0,14,31,27,4.010857347730058
mms-1b-all,5348024557538892_chunk_2_enhanced,S4258388700342897,control,5.152,0.1875,0.0821917808219178,0.1053082191780822,2,1,0,13,16,15,3.1055900621118013
mms-1b-all,5348024557538898_chunk_2_enhanced,S4258388700342897,control,2.463,0.0,0.0,0.0,0,0,0,2,2,2,0.8120178643930166
mms-1b-all,5348024557538904_chunk_1_enhanced,S4258388700342897,control,8.1270208333,0.2727272727272727,0.13675213675213677,0.13597513597513594,4,2,0,16,22,20,2.7070190234847518
mms-1b-all,5348024557538905_chunk_2_enhanced,S4258388700342897,control,17.3460208333,0.22413793103448276,0.09961685823754789,0.12452107279693488,11,1,1,46,58,58,3.3437063495654624
mms-1b-all,5348024557538907_chunk_1_enhanced,S4258388700342897,control,11.0080208333,0.40540540540540543,0.22012578616352202,0.1852796192418834,11,4,0,22,37,33,3.3611854992200345
mms-1b-all,5348024557538908_chunk_1_enhanced,S4258388700342897,control,5.3490208333,0.3333333333333333,0.09375,0.23958333333333331,4,0,1,11,15,16,2.8042515569613085
mms-1b-all,5348024557538914_chunk_1_enhanced,S4258388700342897,control,5.63,0.25,0.07692307692307693,0.17307692307692307,4,0,0,12,16,16,2.841918294849023
mms-1b-all,5348024557538914_chunk_3_enhanced,S4258388700342897,control,11.7770208333,0.23684210526315788,0.08571428571428572,0.15112781954887217,7,2,0,29,38,36,3.2266224657218463
mms-1b-all,5348024557539112_chunk_1_enhanced,S4258238900384707,control,8.1180208333,0.36363636363636365,0.12745098039215685,0.2361853832442068,6,2,0,14,22,20,2.7100201455207324
mms-1b-all,5348024557539113_chunk_1_enhanced,S4258238900384707,control,3.6790208333,0.18181818181818182,0.05660377358490566,0.12521440823327618,2,0,0,9,11,11,2.9899259880334093
mms-1b-all,5348024557539128_chunk_1_enhanced,S4258238900384707,control,13.169,0.625,0.4375,0.1875,5,15,0,12,32,17,2.4299491229402386
mms-1b-all,5348024557539148_chunk_1_enhanced,S4258238900384707,control,11.56,0.5,0.10377358490566038,0.39622641509433965,8,2,0,10,20,18,1.7301038062283736
mms-1b-all,5348024557539155_chunk_3_enhanced,S4258238900384707,control,9.5670208333,0.12,0.03305785123966942,0.08694214876033057,3,0,0,22,25,25,2.6131436771813346
mms-1b-all,5348024557539157_chunk_3_enhanced,S4258238900384707,control,3.854,0.0,0.0,0.0,0,0,0,8,8,8,2.075765438505449
mms-1b-all,5348024557539160_chunk_1_enhanced,S4258238900384707,control,5.9190208333,0.17647058823529413,0.037037037037037035,0.1394335511982571,3,0,0,14,17,17,2.8720966657794444
mms-1b-all,5348024557539160_chunk_2_enhanced,S4258238900384707,control,16.6730208333,0.20588235294117646,0.07894736842105263,0.12693498452012383,6,1,0,27,34,33,2.03922254640826
mms-1b-all,5348024557539160_chunk_6_enhanced,S4258238900384707,control,13.4090208333,0.15384615384615385,0.04032258064516129,0.11352357320099257,4,0,0,22,26,26,1.938993184008748
mms-1b-all,5348024557539163_chunk_5_enhanced,S4258238900384707,control,5.632,0.0,0.0,0.0,0,0,0,12,12,12,2.1306818181818183
mms-1b-all,5348024557539238_chunk_1_enhanced,S4257208000346467,control,6.4987708333,0.09090909090909091,0.020618556701030927,0.07029053420805999,2,0,0,20,22,22,3.3852555451364728
mms-1b-all,5348024557539251_chunk_1_enhanced,S4257208000346467,control,8.863,0.3,0.05357142857142857,0.2464285714285714,5,0,1,15,20,21,2.256572266726842
mms-1b-all,5348024557539255_chunk_1_enhanced,S4257208000346467,control,14.4700208333,0.7142857142857143,0.35036496350364965,0.36392075078206465,9,9,2,10,28,21,1.935035223692514
mms-1b-all,5348024557539267_chunk_1_enhanced,S4257208000346467,control,13.9390208333,0.32558139534883723,0.12,0.20558139534883724,9,5,0,29,43,38,3.0848651791432857
mms-1b-all,5348024557539272_chunk_1_enhanced,S4257208000346467,control,3.1540208333,0.9,0.2894736842105263,0.6105263157894737,7,2,0,1,10,8,3.1705561023632063
mms-1b-all,5348024557539277_chunk_1_enhanced,S4257208000346467,control,3.5000208333,0.16666666666666666,0.029411764705882353,0.1372549019607843,1,0,0,5,6,6,1.7142755102811462
mms-1b-all,5348024557539281_chunk_1_enhanced,S4257208000346467,control,6.061,0.11764705882352941,0.024390243902439025,0.09325681492109039,2,0,0,15,17,17,2.8048176868503547
mms-1b-all,5348024557539283_chunk_4_enhanced,S4257208000346467,control,13.8880208333,0.35555555555555557,0.15196078431372548,0.2035947712418301,10,0,6,35,45,51,3.2402025126648177
mms-1b-all,5348024557539286_chunk_1_enhanced,S4257208000346467,control,6.951,0.2727272727272727,0.10576923076923077,0.16695804195804193,4,1,1,17,22,22,3.1650122284563373
mms-1b-all,5348024557539288_chunk_3_enhanced,S4257208000346467,control,5.571,0.3076923076923077,0.13114754098360656,0.17654476670870115,4,0,0,9,13,13,2.333512834320589
mms-1b-all,5348024557539289_chunk_3_enhanced,S4257208000346467,control,12.268,0.41304347826086957,0.1218274111675127,0.2912160670933569,13,5,1,28,46,42,3.7495924356048254
mms-1b-all,5348024557539291_chunk_5_enhanced,S4257208000346467,control,4.8550208333,0.29411764705882354,0.05263157894736842,0.24148606811145512,4,0,1,13,17,18,3.501529773754843
mms-1b-all,5348024557539294_chunk_4_enhanced,S4257208000346467,control,15.335,0.52,0.18846153846153846,0.33153846153846156,17,7,2,26,50,45,3.2605151613955003
mms-1b-all,5348024557539294_chunk_5_enhanced,S4257208000346467,control,7.0720208333,0.72,0.3037037037037037,0.4162962962962963,15,3,0,7,25,22,3.5350574594297837
mms-1b-all,5348024557539294_chunk_6_enhanced,S4257208000346467,control,14.461,0.43902439024390244,0.0990990990990991,0.33992529114480335,18,0,0,23,41,41,2.835211949381094
mms-1b-all,5348024557539295_chunk_3_enhanced,S4257208000346467,control,8.1280208333,0.5172413793103449,0.1875,0.32974137931034486,13,1,1,15,29,29,3.567904240745642
mms-1b-all,5348024557539295_chunk_6_enhanced,S4257208000346467,control,18.8800208333,0.323943661971831,0.13149847094801223,0.19244519102381877,20,3,0,48,71,68,3.7605890706843064
mms-1b-all,5348024557539297_chunk_2_enhanced,S4257208000346467,control,12.9270208333,0.2564102564102564,0.07954545454545454,0.17686480186480186,9,1,0,29,39,38,3.016936423552132
mms-1b-all,5348024557539297_chunk_6_enhanced,S4257208000346467,control,11.1990208333,0.2777777777777778,0.09659090909090909,0.1811868686868687,9,1,0,26,36,35,3.214566749706807
mms-1b-all,5348024557539476_chunk_1_enhanced,S4259465500359288,control,12.3520208333,0.09302325581395349,0.024390243902439025,0.06863301191151447,2,2,0,39,43,41,3.4812117450511137
mms-1b-all,5348024557539476_chunk_2_enhanced,S4259465500359288,control,18.7850208333,0.27631578947368424,0.0764525993883792,0.19986319008530504,17,3,1,56,76,74,4.045776721486283
mms-1b-all,5348024557539487_chunk_4_enhanced,S4259465500359288,control,8.3200208333,0.13793103448275862,0.04225352112676056,0.09567751335599806,4,0,0,25,29,29,3.4855681952057838
mms-1b-all,5348024557539488_chunk_3_enhanced,S4259465500359288,control,13.983,0.22641509433962265,0.08936170212765958,0.13705339221196305,9,3,0,41,53,50,3.79031681327326
mms-1b-all,5348024557539488_chunk_4_enhanced,S4259465500359288,control,6.593,0.5357142857142857,0.2125984251968504,0.3231158605174353,9,6,0,13,28,22,4.24692856059457
mms-1b-all,5348024557539529_chunk_1_enhanced,S4259240900388723,control,7.987,0.3333333333333333,0.06097560975609756,0.27235772357723576,5,1,0,12,18,17,2.2536622010767497
mms-1b-all,5348024557539551_chunk_1_enhanced,S4259240900388723,control,18.4000208333,0.2459016393442623,0.12142857142857143,0.12447306791569086,10,5,0,46,61,56,3.315213637671724
mms-1b-all,5348024557539554_chunk_1_enhanced,S4259240900388723,control,19.107,0.8723404255319149,0.693069306930693,0.1792711186012219,15,26,0,6,47,21,2.459831475375517
mms-1b-all,5348024557539555_chunk_1_enhanced,S4259240900388723,control,8.3230208333,0.2857142857142857,0.06756756756756757,0.21814671814671813,4,0,0,10,14,14,1.6820815759569752
mms-1b-all,5348024557539557_chunk_1_enhanced,S4259240900388723,control,10.4220208333,0.25,0.04597701149425287,0.20402298850574713,4,0,0,12,16,16,1.5352109016014897
mms-1b-all,5348024557539575_chunk_1_enhanced,S4259240900388723,control,10.5890208333,0.09090909090909091,0.01834862385321101,0.0725604670558799,2,0,0,20,22,22,2.077623639271266
mms-1b-all,5348024557539681_chunk_1_enhanced,S4257509800382215,control,4.735,0.6666666666666666,0.38235294117647056,0.28431372549019607,4,0,0,2,6,6,1.2671594508975712
mms-1b-all,5348024557539703_chunk_3_enhanced,S4257509800382215,control,12.9270208333,0.20689655172413793,0.1015625,0.10533405172413793,5,0,1,24,29,30,2.2433629816156877
mms-1b-all,5348024557539705_chunk_4_enhanced,S4257509800382215,control,5.2480208333,0.1875,0.04,0.1475,2,1,0,13,16,15,3.048768384926373
mms-1b-all,5348024557539705_chunk_5_enhanced,S4257509800382215,control,14.366,0.36585365853658536,0.1377551020408163,0.22809855649576904,12,3,0,26,41,38,2.853960740637617
mms-1b-all,5348024557539713_chunk_1_enhanced,S4258040800332887,control,8.4810208333,0.13333333333333333,0.04878048780487805,0.08455284552845528,2,0,0,13,15,15,1.7686550115646205
mms-1b-all,5348024557539715_chunk_1_enhanced,S4258040800332887,control,1.105,2.0,0.875,1.125,1,0,1,0,1,2,0.9049773755656109
mms-1b-all,5348024557539722_chunk_1_enhanced,S4258040800332887,control,19.682,0.6923076923076923,0.5,0.1923076923076923,11,7,0,8,26,19,1.321003963011889
mms-1b-all,5348024557539726_chunk_1_enhanced,S4258040800332887,control,11.1050208333,0.4375,0.189873417721519,0.247626582278481,6,1,0,9,16,15,1.4407897328766555
mms-1b-all,5348024557539728_chunk_1_enhanced,S4258040800332887,control,19.7260208333,0.5,0.2809917355371901,0.2190082644628099,8,6,0,14,28,22,1.4194449167737104
mms-1b-all,5348024557539742_chunk_2_enhanced,S4258040800332887,control,3.5990208333,0.18181818181818182,0.0851063829787234,0.09671179883945842,2,0,0,9,11,11,3.0563868645111243
mms-1b-all,5348024557539758_chunk_1_enhanced,S4258040800332887,control,6.1,0.3076923076923077,0.1076923076923077,0.2,4,0,0,9,13,13,2.1311475409836067
mms-1b-all,5348024557539758_chunk_3_enhanced,S4258040800332887,control,6.3660208333,0.3333333333333333,0.075,0.2583333333333333,5,1,0,12,18,17,2.827511953125232
mms-1b-all,5348024557539758_chunk_5_enhanced,S4258040800332887,control,6.45,0.25,0.075,0.175,3,1,0,12,16,15,2.4806201550387597
mms-1b-all,5348024557539760_chunk_2_enhanced,S4258040800332887,control,5.4350208333,0.3157894736842105,0.14473684210526316,0.17105263157894735,3,2,1,14,19,18,3.495846765404891
mms-1b-all,5348024557539760_chunk_4_enhanced,S4258040800332887,control,11.8570208333,0.22857142857142856,0.12987012987012986,0.0987012987012987,5,3,0,27,35,32,2.951837606770818
mms-1b-all,5348024557539762_chunk_4_enhanced,S4258040800332887,control,5.9860208333,0.29411764705882354,0.08860759493670886,0.20551005212211468,5,0,0,12,17,17,2.839950022463949
mms-1b-all,5348024557539764_chunk_3_enhanced,S4258040800332887,control,9.4980208333,0.3333333333333333,0.09448818897637795,0.23884514435695536,9,0,1,21,30,31,3.1585527686799963
mms-1b-all,5348024557539771_chunk_3_enhanced,S4258040800332887,control,5.8940208333,0.2222222222222222,0.0963855421686747,0.1258366800535475,4,0,0,14,18,18,3.053942378062819
mms-1b-all,5348024557539915_chunk_1_enhanced,S4258383600323788,control,7.7640208333,0.3157894736842105,0.11702127659574468,0.19876819708846583,6,0,0,13,19,19,2.447185602401879
mms-1b-all,5348024557539944_chunk_1_enhanced,S4258383600323788,control,8.031,0.5714285714285714,0.25547445255474455,0.31595411887382685,14,6,0,15,35,29,4.358112314780226
mms-1b-all,5348024557539962_chunk_1_enhanced,S4258383600323788,control,5.631,0.42105263157894735,0.2235294117647059,0.19752321981424145,5,2,1,12,19,18,3.374178653880305
mms-1b-all,5348024557540124_chunk_1_enhanced,S4257517900337176,control,7.5780208333,0.2,0.0684931506849315,0.1315068493150685,3,0,0,12,15,15,1.9794086516740217
mms-1b-all,5348024557540151_chunk_1_enhanced,S4257517900337176,control,15.5450208333,0.32,0.09016393442622951,0.2298360655737705,15,1,0,34,50,49,3.2164640071045607
mms-1b-all,5348024557540164_chunk_1_enhanced,S4257517900337176,control,12.716,0.28,0.13617021276595745,0.14382978723404258,9,4,1,37,50,47,3.932054105064486
mms-1b-all,5348024557540174_chunk_2_enhanced,S4257517900337176,control,8.7530208333,0.391304347826087,0.14728682170542637,0.2440175261206606,8,1,0,14,23,22,2.6276642587778127
mms-1b-all,5348024557540174_chunk_3_enhanced,S4257517900337176,control,10.0900208333,0.35714285714285715,0.10526315789473684,0.2518796992481203,8,2,0,18,28,26,2.775019047293923
